"lt_convenio_train.id","lt_convenio_train.antig_anos","lt_convenio_train.horas","lt_convenio_train.sueldo_diario_integrado","lt_convenio_train.tipo_de_abogado","lt_convenio_train.trab_base","lt_convenio_train.gen","lt_convenio_train.reinstalacion_t","lt_convenio_train.indem_const_t","lt_convenio_train.sal_caidos_t","lt_convenio_train.rec_hr_extra","lt_convenio_train.rec_20_d_ias_t","lt_convenio_train.sarimssinfo","lt_convenio_train.cod_imss","lt_convenio_train.y"
2114,-0.651802474634803,-1.44450461064622,0.0489584799729005,"0","0","1","1","1","1","0","0","0","0",30000
2009,-0.640909568906726,0.127308610644889,3.06849393200101,"0","0","1","1","0","1","1","0","0","0",10000
1747,-0.562843744522168,-1.05155130532344,-0.266061081064982,"0","0","0","0","1","1","1","0","1","0",12500
1310,-0.715344424715257,-0.658598000000665,-0.715128681243804,"1","0","0","0","1","1","0","0","0","0",5000
2068,2.2348175433058,-1.05155130532344,-0.871203661855523,"0","0","0","0","1","1","0","1","1","0",24375
1063,-0.579183103114285,0.127308610644889,0.267490129056001,"0","0","1","0","1","1","1","0","1","0",10000
1954,-0.501722440159065,-0.815779322129776,-0.621735211585609,"0","0","1","0","1","1","0","0","0","0",5000
1892,-0.72744765330201,0.598852577032221,-0.182457786603747,"0","0","0","0","1","1","1","0","1","0",10500
343,-0.517456637321844,1.07039654341955,0.116209247470276,"0","0","0","1","1","1","1","1","0","0",4500
1382,-0.551950838794091,0.598852577032221,1.60130146379172,"0","0","1","1","1","1","1","1","1","0",35000
1616,-0.653012797493479,-1.130141966388,-0.710647075159092,"1","0","1","0","1","1","0","0","0","0",10000
1618,-0.209429469788979,0.127308610644889,-0.342275060731781,"0","0","0","0","1","1","1","0","1","0",37000
920,-0.644540537482752,1.07039654341955,-0.399415538311859,"0","0","1","0","1","1","1","0","1","0",15000
2223,2.08655299311808,-0.344235355742444,-0.46290495784528,"0","0","0","1","1","1","1","1","0","0",43358
1586,-0.709897971851218,-0.344235355742444,-0.354955160487335,"0","0","0","1","1","1","1","1","1","0",10200
2,-0.544688901642039,0.127308610644889,-0.304154732785034,"0","0","1","0","1","1","1","0","1","1",12999.14
1492,1.42813735799871,-0.265644694677888,-0.177122541264804,"0","0","0","0","1","1","1","0","0","0",20000
908,-0.430313391497222,0.127308610644889,0.000727862108856885,"0","0","0","0","1","1","1","0","0","0",30000
874,1.79062905417197,-0.265644694677888,0.801014662950289,"0","1","0","1","1","1","1","0","1","0",90000
1984,-0.744392173323464,-1.28732328851711,-0.0766331953058149,"0","0","0","1","0","1","0","0","1","0",5000
1956,-0.69900506612314,-3.13420382353416,-0.62819085844573,"0","0","1","0","1","1","0","0","0","0",9500
1540,1.02691533034785,1.07039654341955,1.38941219515561,"0","0","0","1","1","1","1","1","1","0",14000
386,1.7815516327319,0.598852577032221,2.25566930461307,"0","0","1","0","1","1","1","0","0","0",40000
2136,-0.687506998965725,0.323785263306277,0.161478804171206,"0","0","1","1","1","1","1","1","1","0",3000
683,-0.625175371743947,-0.344235355742444,-0.263019991221785,"0","0","0","1","1","1","0","1","1","0",17730.65
550,0.878650780160122,2.01348447619422,0.134108995582429,"0","0","0","0","1","1","1","0","1","0",17500
449,-0.460571462964105,-0.462121347339277,0.712093907301241,"0","1","1","0","1","1","1","0","0","0",18128
643,0.280146126545183,-1.44450461064622,-0.543467162463317,"0","0","0","0","1","0","0","0","0","0",24000
1008,-0.533190834484623,-0.462121347339277,0.0496520618669631,"0","0","1","0","1","1","1","1","1","0",8000
398,0.671685571326645,-0.344235355742444,0.123411828677849,"0","0","0","1","0","1","1","0","1","0",42500
2087,-0.670562478944271,-0.344235355742444,-0.52967555326215,"0","0","0","1","1","1","1","1","1","0",9150
1224,-0.574946973108921,-0.815779322129776,-0.648117999786682,"1","0","1","0","1","1","0","0","0","0",13000
25,-0.287495294173536,-1.05155130532344,-0.62349584254746,"0","0","0","0","1","1","0","0","1","1",10000
2086,-0.547109547359389,0.127308610644889,-0.666177805259003,"0","0","1","0","1","1","1","0","0","0",15000
1186,-0.520482444468533,-1.05155130532344,-0.621717427434479,"0","0","0","0","1","1","1","0","0","0",5000
1302,-0.565869551668857,0.598852577032221,1.06777692989743,"0","0","0","0","1","1","1","0","1","0",24200
2269,-0.751048949046178,2.01348447619422,-0.481471611624801,"0","0","0","0","1","1","1","0","1","0",9500
153,4.73110843932362,0.127308610644889,0.0167335981256855,"0","0","0","0","1","1","1","0","0","1",15000
1514,-0.778281213366373,0.127308610644889,-0.399415538311859,"0","0","1","0","1","1","1","0","0","0",10000
329,-0.516246314463169,0.127308610644889,-0.843281274285212,"0","0","0","0","1","1","1","0","1","0",7000
1201,-0.0133571666835789,2.01348447619422,-0.442444291970434,"0","0","0","0","1","1","1","1","1","0",24615.33
58,-0.53137535019661,0.127308610644889,-0.799558938732576,"0","0","0","0","1","1","1","0","1","1",6500
822,-0.4412062972253,0.127308610644889,0.000727862108856885,"0","0","0","0","1","1","1","0","1","0",12000
1539,1.21633085773053,-0.265644694677888,-0.372739311617145,"0","0","1","1","1","1","1","1","1","0",10000
1693,1.2205669877359,-0.344235355742444,-0.609014462341758,"0","0","0","0","1","1","0","0","1","0",10000
720,2.38187177063485,0.598852577032221,0.526842333032391,"0","0","1","1","1","1","1","1","0","0",82000
430,-0.683270868960361,0.598852577032221,1.12102267838008,"0","0","0","1","1","1","1","1","1","0",10400
1625,-0.574946973108921,2.44573311204927,-0.34424910150719,"0","0","1","0","1","1","1","0","0","0",15250
803,-0.698399904693803,0.520261915967665,1.05299830030856,"0","0","1","0","1","1","0","0","1","0",70000
246,-0.441811458654638,0.127308610644889,-0.265559568003121,"0","0","1","0","1","1","1","0","0","0",20000
543,-0.698399904693803,-0.972960644258887,-0.411659926364733,"1","0","1","0","1","1","1","0","0","0",18000
915,-0.249370124125264,-0.187054033613333,-0.311277285312523,"1","0","0","0","1","1","0","0","0","0",8000
1065,-0.513825668745818,-0.462121347339277,-0.577257049609955,"0","0","1","0","1","1","1","0","1","0",15000
394,-0.196721079772888,-0.815779322129776,-0.479444218396003,"0","0","1","0","1","1","1","0","0","0",5000
1701,-0.512615345887143,0.363080593838555,-0.641528971793087,"0","0","0","0","1","1","1","1","1","0",15500
125,0.188766750715197,0.127308610644889,-0.488354078112037,"0","0","0","0","1","1","1","0","0","1",14941
1890,-0.775255406219685,-1.05155130532344,-0.443884808211948,"0","0","0","1","1","1","0","1","0","0",10000
961,-0.100500412508201,-0.658598000000665,-0.399415538311859,"0","1","1","0","1","1","0","0","0","0",18050
1089,-0.371007571422132,-0.815779322129776,-0.218906404344292,"0","0","0","0","1","1","1","0","0","0",23000
1588,-0.268130128434731,0.598852577032221,-0.401309550407184,"0","0","0","1","1","1","1","1","1","0",23000
1648,2.89323317842517,-0.658598000000665,-0.776403973961563,"0","0","0","0","1","1","1","0","1","0",50000
558,-0.541057933066013,-0.344235355742444,-0.22191192588523,"0","0","1","0","1","1","1","0","0","0",7600
1981,-0.708082487563205,-1.05155130532344,1.36583041075748,"0","0","1","0","1","1","1","0","1","0",40000
656,0.193002880720561,-0.815779322129776,-0.751595083135479,"1","0","1","0","1","1","0","0","0","0",14062
504,-0.545294063071376,-1.837457915969,-0.736789777319913,"1","0","1","0","1","1","0","0","0","0",7600
1209,-0.719580554720621,-0.658598000000665,-0.532796671785431,"0","1","0","0","1","1","0","0","1","0",8000
753,-0.762547016203594,-0.344235355742444,-0.313518088354879,"1","0","1","0","1","1","0","0","0","0",10200
754,-0.777070890507698,-0.344235355742444,-0.319253477094242,"1","0","0","0","1","1","0","0","0","0",10200
1372,-0.290521101320224,0.363080593838555,-0.406217976119012,"0","0","0","0","1","1","1","0","0","0",21000
231,-0.279023034162809,0.127308610644889,0.266971848080218,"0","0","0","0","1","1","1","0","0","1",14822.71
900,-0.0539029824492017,1.07039654341955,-0.266034404838287,"0","0","0","0","1","1","0","0","0","0",14000
29,-0.725027007584659,0.598852577032221,-0.0437334049232236,"0","0","1","1","0","1","0","0","1","1",40000
856,0.563966836904543,1.46334984874233,-0.526821197005815,"0","0","0","0","1","1","1","0","1","0",26000
1621,-0.779491536225048,-0.658598000000665,1.30489894496156,"0","0","1","1","1","1","1","0","1","0",25500
1950,-0.265104321288043,-0.344235355742444,-0.444018189345422,"0","0","0","1","1","1","1","1","1","0",30000
893,-0.659064411786855,-0.344235355742444,-0.52175271393382,"1","0","0","0","1","1","0","0","1","0",12000
412,-0.4412062972253,-1.44450461064622,-0.261339388940018,"0","0","1","0","1","1","0","0","1","0",12000
2224,3.64847464223856,1.54194050980689,0.774338436255575,"0","0","0","1","1","1","1","1","1","0",100600
884,0.875019811584097,0.127308610644889,1.06777692989743,"0","0","0","0","1","1","1","0","1","0",70000
2076,0.935535954517862,-0.344235355742444,-0.494687776507268,"0","0","0","0","1","1","0","0","0","0",2000
234,3.64242302794519,-0.462121347339277,-0.690639905138057,"0","0","0","0","1","1","1","0","0","0",30593.06
1803,-0.352247567112665,0.598852577032221,-0.479444218396003,"0","0","0","0","1","1","1","0","1","0",12000
10,-0.55981793737548,1.07039654341955,-0.418462364171885,"0","0","0","0","1","1","1","0","0","1",5000
2120,-0.709292810421881,-1.28732328851711,-0.755996660540107,"1","0","0","0","1","1","0","0","0","0",11001
404,-0.466623077257481,0.598852577032221,-0.354972944638465,"0","0","1","1","1","1","1","1","1","0",5500
1057,-0.741366366176776,0.127308610644889,3.6020184658953,"0","0","0","1","1","1","1","1","1","0",15000
447,0.0973873748852117,0.127308610644889,0.08963972568234,"0","0","0","0","1","1","1","0","1","0",27500
2298,-0.607020528863817,-1.52309527171077,-0.51094884212246,"0","0","1","0","1","1","1","0","0","0",16854.8
1060,-0.664510864650894,-1.28732328851711,1.41075317651138,"0","0","1","0","1","1","1","0","1","0",15000
84,-0.757100563339555,-0.58000733893611,-0.594232021863359,"0","0","0","1","1","1","0","0","1","1",10000
241,-0.573131488820908,-0.815779322129776,-0.46937838885653,"0","0","1","1","1","1","1","1","0","0",10777.81
1035,-0.308070782771016,0.127308610644889,-0.56838275819618,"0","0","0","0","1","1","1","0","1","0",10000
1192,-0.319568849928432,1.07039654341955,-0.50868136285341,"1","0","0","0","1","1","0","0","0","0",10000
2065,-0.562238583092831,-0.855074652662054,0.210483032609396,"1","0","0","0","1","1","0","0","1","0",27000
413,-0.630621824607986,3.07445840056572,-0.212681951448858,"0","0","0","1","0","1","1","0","0","0",8000
2282,-0.069032018182643,-1.05155130532344,2.75726239515378,"0","0","0","1","0","1","0","0","1","0",120000
2125,2.1736962389427,0.363080593838555,-0.0471559648081555,"0","0","0","0","1","1","1","0","1","0",15000
2281,0.0713654334236927,-1.05155130532344,-0.231675424855495,"1","0","0","0","1","1","0","0","0","0",11500
105,-0.295967554184263,-0.658598000000665,1.84492655011898,"0","0","0","0","1","1","1","1","0","1",44000
4,-0.355878535688691,-0.108463372548778,0.339142473958004,"0","0","1","1","1","1","1","1","1","1",30000
212,-0.330461755656509,0.127308610644889,0.534252396003145,"0","1","1","0","1","1","1","0","1","1",35000
984,-0.38432112286756,-0.658598000000665,2.88824266822483,"0","0","0","0","1","1","1","0","0","0",133000
2003,-0.320779172787107,0.598852577032221,-0.132653271364715,"0","0","0","0","1","1","1","0","0","0",6000
581,-0.397029512883651,0.127308610644889,-0.755116345059181,"0","0","1","0","1","1","1","0","1","0",6500
2157,-0.70687216470453,0.127308610644889,-0.81265696603968,"1","0","0","0","1","1","0","0","0","0",8000
282,-0.266314644146718,-0.815779322129776,-0.485419693175619,"0","0","0","1","1","1","1","1","0","0",14000
1644,-0.560423098804818,1.54194050980689,0.801014662950289,"0","0","0","1","0","1","1","1","1","0",16000
336,-0.436365005790599,0.913215221290442,-0.680751917109882,"0","0","0","0","1","1","1","0","0","0",7000
1419,0.467746169639856,-1.05155130532344,2.42674394640627,"0","0","0","0","1","1","0","0","0","0",150000
1987,-0.75589024048088,-2.38759254342088,-0.635980316640587,"1","0","1","0","1","1","0","0","0","0",5000
2124,-0.0539029824492017,-0.815779322129776,-0.445725467853884,"1","0","1","0","1","1","0","0","0","0",5000
1041,-0.551345677364753,0.127308610644889,0.534252396003145,"0","0","1","0","1","1","1","0","1","0",30000
1633,-0.157990748295278,-1.05155130532344,-0.543467162463317,"0","0","0","0","1","1","1","0","0","0",23000
576,-0.278417872733471,-0.855074652662054,-0.507987780959347,"0","0","0","0","1","1","1","0","0","0",10000
929,0.984554030294212,0.127308610644889,-0.532796671785431,"0","0","0","0","1","1","1","0","0","0",5000
552,-0.570710843103558,0.127308610644889,-0.264380478783215,"0","0","0","1","1","1","1","1","0","0",32500
860,1.21088440486649,3.66388835854988,-0.132653271364715,"0","0","0","0","1","1","1","0","0","0",22500
2179,-0.240292702685199,-0.855074652662054,-0.657294621769664,"0","0","1","0","1","1","1","0","0","0",12000
1871,0.0429228462448229,-0.658598000000665,-0.337179901433091,"0","0","0","1","1","1","0","1","0","0",10000
690,-0.62699085603196,0.127308610644889,0.0835308697692505,"1","0","0","0","1","1","0","0","0","0",25000
692,-0.288705617032211,1.07039654341955,-0.0254148400519633,"0","0","0","0","1","1","1","0","0","0",20000
2102,-0.311701751347042,0.127308610644889,0.120237357701177,"0","0","0","0","1","1","1","0","0","0",18000
1791,-0.681455384672348,0.127308610644889,-0.131408380785629,"0","0","0","0","1","1","1","0","1","0",42500
1547,-0.505353408735091,-1.05155130532344,-0.266141109745066,"0","0","0","0","1","1","0","1","1","0",20000
1997,0.989395321728913,-1.24802795798483,-0.459437048374967,"0","0","1","0","1","1","0","0","0","0",34000
1967,0.234153857915521,0.598852577032221,-0.168221573624334,"0","0","0","1","1","1","1","1","1","0",50000
109,-0.447257911518676,0.913215221290442,-0.363776099447721,"0","0","0","0","1","1","1","1","1","1",12000
415,-0.410948225758417,-0.658598000000665,-0.763990636472956,"0","0","0","0","1","1","1","0","1","0",6000
679,0.268648059387768,0.0487179495803331,-0.479444218396003,"0","0","0","0","1","1","0","1","1","0",28000
1285,-0.537426964489987,0.363080593838555,-0.228554306332213,"0","0","0","0","1","1","1","0","1","0",20000
1168,-0.685691514677712,-0.344235355742444,-0.751568406908784,"1","0","0","0","1","1","0","0","0","0",6000
837,0.0380815548101217,1.07039654341955,0.680971642824074,"0","0","1","0","1","1","1","0","1","0",50000
208,-0.456335332958741,-0.344235355742444,-0.835127240992195,"0","0","0","0","1","1","1","0","0","1",9000
224,-0.619728918879908,-0.265644694677888,-0.532796671785431,"0","0","1","1","1","1","1","1","1","1",7500
1233,-0.75831088619823,-0.108463372548778,-0.577292617912215,"0","0","0","0","1","1","1","0","1","0",3700
1812,-0.337723692808561,-0.344235355742444,-0.805230304527872,"0","0","0","0","1","1","1","0","0","0",6000
99,0.257149992230352,0.598852577032221,0.544922886681031,"0","0","0","0","1","1","1","1","1","1",15000
649,-0.57010568167422,-0.265644694677888,-0.0137306527596784,"0","0","0","1","0","1","0","0","0","0",12000
1469,-0.567079874527532,0.127308610644889,-0.612185122428901,"0","0","1","0","1","1","1","0","0","0",7000
401,0.255334507942339,0.127308610644889,-0.062786963354749,"0","0","0","0","1","1","1","0","1","0",17000
626,-0.288705617032211,1.54194050980689,-0.443875916136383,"0","0","0","0","1","1","1","0","1","0",8500
560,3.80037016100231,-1.44450461064622,-0.624349481801691,"1","1","1","0","1","1","0","0","0","0",19000
1524,-0.552556000223428,0.127308610644889,1.06777692989743,"0","0","0","0","1","1","1","0","1","0",25000
883,2.56463052229483,0.598852577032221,-0.0629216147847317,"0","0","0","1","1","1","1","1","0","0",80000
271,-0.31230691277638,0.834624560225887,0.400871262529573,"0","0","1","0","1","1","1","0","1","0",11000
862,0.764275270015306,0.834624560225887,-0.783259764222105,"1","0","0","0","1","1","1","0","0","0",16500
470,-0.334092724232535,-0.344235355742444,-0.443875916136383,"0","0","0","1","0","1","0","0","0","0",7000
1371,-0.561028260234155,-2.70195518767911,-0.844028208632664,"0","0","1","0","1","1","0","1","0","0",6000
742,-0.461176624393443,0.127308610644889,0.839108314670341,"0","0","0","0","1","1","1","0","0","0",20000
1717,-0.74560249618214,-1.05155130532344,0.712093907301241,"0","0","1","1","1","1","1","1","1","0",32500
179,0.828422381525097,-0.658598000000665,3.37969879262155,"0","1","0","1","0","1","1","0","1","1",120000
875,-0.128942999687071,-0.108463372548778,-0.39941020306652,"0","1","0","0","1","1","1","0","1","0",25000
1587,1.47836575663374,-0.344235355742444,0.000727862108856885,"0","0","0","1","0","1","1","0","1","0",15000
724,-0.829719934860073,-0.344235355742444,-0.612825351869575,"0","0","0","0","1","1","1","0","1","0",6000
1206,-0.210034631218316,0.127308610644889,-0.710647075159092,"0","0","1","0","1","1","1","0","0","0",5000
2090,-0.768598630496971,0.44167125490311,0.0489318037462058,"0","0","0","1","1","1","1","0","0","0",18000
462,0.820555282943708,2.01348447619422,-0.226020064796216,"0","0","0","0","1","1","1","0","0","0",5000
1526,-0.180381721180771,-1.44450461064622,-0.717209426925992,"0","0","0","0","1","1","0","0","1","0",9500
2079,-0.634252793184011,-1.05155130532344,-0.462264728404606,"1","0","0","0","1","1","0","0","0","0",15000
627,-0.487803727284299,0.127308610644889,0.306597477390452,"0","0","1","0","1","1","0","0","1","0",10000
871,-0.60883601315183,-1.05155130532344,0.534252396003145,"0","0","1","0","1","1","0","1","0","0",23000
519,-0.65785408892818,-0.0298727114842223,1.60130146379172,"0","0","0","0","1","1","1","0","1","0",63000
1291,1.53525093099148,0.127308610644889,-0.266034404838287,"0","0","0","1","1","1","1","1","1","0",40000
1961,4.8497200794738,-0.0298727114842223,0.952482278122878,"0","0","1","1","1","1","1","1","1","0",130000
1591,0.631139755561022,0.127308610644889,-0.177122541264804,"0","0","0","0","1","1","1","0","1","0",25000
1829,-0.42063080862782,2.56361910364611,-0.570905567063595,"0","0","0","0","1","1","1","0","0","0",5500
1054,-0.600363753141103,0.598852577032221,1.58605790568046,"0","0","0","1","1","1","1","1","1","0",80000
114,-0.315937881352406,-0.344235355742444,-0.882522003753137,"1","0","1","0","1","1","1","0","0","1",5000
1453,-0.27599722701612,-0.658598000000665,7.82574546714952,"0","0","0","1","1","1","1","1","0","0",115000
268,-0.240897864114537,1.07039654341955,0.184260301768492,"0","0","0","1","1","1","1","1","1","0",25000
540,-0.633042470325336,0.127308610644889,-0.657001183276022,"0","0","0","0","1","1","1","0","1","0",4000
1960,-0.680245061813673,0.127308610644889,0.56092862269786,"0","0","1","1","0","1","1","1","1","0",15500
1505,-0.767993469067633,-1.44450461064622,-0.514123313099131,"0","1","1","0","1","1","1","0","1","0",11000
1946,2.55010664799072,0.598852577032221,0.381816814890491,"0","0","0","0","1","1","1","0","0","0",50000
128,0.464720362493167,0.913215221290442,-0.256270905868022,"0","0","0","1","0","1","0","0","0","1",10000
1212,-0.694768936117777,0.284489932773999,-0.266034404838287,"0","0","1","1","0","1","1","0","1","0",6500
1420,-0.572526327391571,0.127308610644889,0.0362872722929112,"0","0","0","0","1","1","1","0","0","0",10000
966,-0.259657868424004,-0.658598000000665,0.932341726968368,"0","0","1","1","0","1","1","0","1","0",15000
1489,0.0725757562823679,0.127308610644889,0.525235831380332,"0","0","0","1","1","1","1","1","1","0",47433
737,-0.0478513681558251,0.127308610644889,-0.0627615574245634,"0","1","1","1","1","1","1","1","1","0",8500
1320,0.816924314367682,0.834624560225887,-0.577257049609955,"0","0","1","0","1","1","1","0","0","0",6500
235,-0.738340559030088,0.598852577032221,-0.0557457098038536,"0","0","0","1","1","1","1","1","1","0",16000
813,1.53040963955678,0.127308610644889,-0.266034404838287,"0","0","0","0","1","1","1","0","1","0",20000
1938,-0.664510864650894,0.127308610644889,-0.424304457818028,"0","0","0","0","1","1","1","0","1","0",100000
1102,2.59488859376171,0.127308610644889,0.832136927427456,"0","0","0","1","0","1","1","0","1","0",190000
715,-0.501722440159065,-0.265644694677888,2.59624469082449,"0","1","1","0","1","1","0","0","1","0",90000
1228,-0.407317257182391,-0.344235355742444,-0.302767568996909,"0","0","0","0","1","1","1","1","1","0",32501.93
2088,-0.38432112286756,-0.658598000000665,-0.378608081489982,"1","0","0","0","1","1","0","0","0","0",12000
425,-0.71715990900327,-0.226349364145611,-0.506787350758085,"0","0","0","0","1","1","1","0","0","0",6000
1662,-0.757100563339555,-1.837457915969,-0.687011938307575,"0","0","0","1","1","1","0","1","0","0",6500
1637,-0.686901837536387,-0.108463372548778,-0.570916999732178,"0","0","0","0","1","1","1","0","0","0",5000
1943,-0.584024394548986,0.598852577032221,-0.399415538311859,"0","0","0","0","1","1","1","0","1","0",18500
172,-0.533795995913961,-0.187054033613333,-0.532796671785431,"0","0","0","0","1","1","1","0","0","1",12000
1552,-0.612466981727856,-0.265644694677888,-0.675087664975038,"0","0","0","0","1","1","0","0","0","0",11000
2044,-0.767388307638295,2.01348447619422,-0.781774787602766,"0","0","0","0","1","1","1","0","1","0",7500
1901,-0.221532698375732,-0.344235355742444,-0.794250369620327,"0","0","1","1","0","1","1","0","1","0",10000
372,-0.656038604640167,0.913215221290442,2.04590524203696,"0","0","1","1","1","1","1","1","1","0",60000
75,-0.553766323082103,1.07039654341955,0.356401992629484,"0","0","0","0","1","1","1","0","1","1",30000
707,-0.646356021770764,-0.344235355742444,-0.408325398027894,"0","0","0","0","1","1","1","0","1","0",6500
1924,3.86088630393608,1.54194050980689,1.15668879347092,"0","0","1","1","1","1","1","1","1","0",140000
2118,-0.156780425436603,-0.344235355742444,-0.855765748378339,"1","0","0","0","1","1","0","0","0","0",3000
1136,0.485901012519985,0.127308610644889,-0.516257411234708,"0","0","0","0","1","1","1","0","1","0",17500
1153,4.63851874063496,-0.658598000000665,3.11813838987988,"0","0","0","1","0","1","1","0","0","0",222056.5
205,-0.582208910260973,-0.344235355742444,-0.657285729694099,"0","0","0","1","0","1","1","0","1","1",5000
399,-0.290521101320224,-0.108463372548778,-0.69314747044736,"1","0","0","0","1","1","0","0","0","0",8000
1739,-0.611256658869181,-0.108463372548778,-0.39704135413603,"0","0","0","0","1","1","1","0","1","0",6000
2300,-0.763152177632932,-1.75886725490444,-0.843521360325465,"1","0","0","0","1","1","0","0","0","0",2500
950,-0.748628303328828,-0.658598000000665,-0.390265592555572,"1","0","1","0","1","1","0","0","0","0",9000
1848,-0.174330106887395,1.07039654341955,2.71329997356089,"0","0","0","0","1","1","1","0","1","0",14000
2153,0.110095764901303,0.127308610644889,1.60130146379172,"0","0","1","0","1","1","1","0","1","0",50000
421,0.174242876411094,0.127308610644889,0.267490129056001,"0","0","1","0","1","1","1","0","1","0",3500
217,-0.756495401910217,-0.344235355742444,-0.559793013200482,"1","0","1","0","1","1","1","0","0","1",5000
202,0.845366901546551,0.598852577032221,0.267490129056001,"0","0","0","1","0","1","1","0","0","1",14100
1432,0.248677732219625,1.54194050980689,-0.710647075159092,"0","0","0","0","1","1","0","0","1","0",10000
